0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,63.158,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,63.158,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,68.421,63.158,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,63.158,68.421,73.684,73.684,73.684,73.684,73.684,73.684,73.684,73.684,73.684,73.684,73.684,68.421,63.158,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,63.158,68.421,73.684,78.947,78.947,78.947,78.947,78.947,78.947,78.947,78.947,78.947,73.684,68.421,63.158,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2632,10.526,15.789,21.053,26.316,31.579,36.842,42.105,47.368,52.632,57.895,63.158,68.421,73.684,78.947,84.211,84.211,84.211,84.211,84.211,84.211,84.211,78.947,73.684,68.421,63.158,57.895,52.632,47.368,42.105,36.842,31.579,26.316,21.053,15.789,10.526,5.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
