10.594,12.045,13.596,15.236,16.951,18.723,20.532,22.353,24.16,25.923,27.611,29.192,30.636,31.912,32.991,33.848,34.461,34.816,34.9,34.711,34.251,33.529,32.56,31.367,29.975,28.415,26.72,24.927,23.07,21.184,19.303,17.455,15.667,13.962,12.356,10.862,9.489,8.239,7.115,6.112,5.226,4.45,3.774,3.19,2.688,2.258,1.892,1.582,1.319,1.097,0.91,0.752,0.62,0.509,0.416,0.338,0.273,0.22,0.176,0.139
11.795,13.406,15.129,16.954,18.864,20.841,22.861,24.899,26.925,28.907,30.81,32.599,34.239,35.694,36.933,37.927,38.651,39.086,39.22,39.046,38.567,37.792,36.738,35.428,33.892,32.163,30.279,28.279,26.204,24.093,21.983,19.908,17.897,15.976,14.164,12.477,10.923,9.508,8.232,7.092,6.082,5.195,4.422,3.751,3.172,2.676,2.251,1.889,1.581,1.32,1.099,0.912,0.753,0.62,0.508,0.414,0.336,0.271,0.217,0.172
13.033,14.808,16.706,18.718,20.826,23.011,25.248,27.507,29.758,31.965,34.09,36.094,37.937,39.581,40.989,42.129,42.971,43.495,43.685,43.533,43.041,42.219,41.083,39.659,37.98,36.082,34.007,31.799,29.502,27.161,24.817,22.508,20.268,18.125,16.1,14.212,12.471,10.882,9.447,8.163,7.023,6.019,5.141,4.377,3.717,3.147,2.658,2.24,1.882,1.577,1.317,1.096,0.909,0.75,0.616,0.503,0.409,0.33,0.265,0.211
14.297,16.234,18.308,20.506,22.813,25.206,27.659,30.142,32.619,35.054,37.403,39.626,41.677,43.515,45.098,46.39,47.358,47.978,48.231,48.109,47.611,46.747,45.536,44.003,42.185,40.121,37.858,35.443,32.925,30.354,27.775,25.231,22.759,20.39,18.15,16.057,14.124,12.357,10.758,9.324,8.048,6.922,5.933,5.071,4.322,3.674,3.115,2.635,2.222,1.868,1.566,1.307,1.087,0.9,0.741,0.607,0.494,0.399,0.321,0.256
15.57,17.667,19.913,22.295,24.796,27.394,30.06,32.763,35.464,38.124,40.698,43.139,45.4,47.433,49.194,50.643,51.742,52.464,52.788,52.703,52.207,51.309,50.03,48.397,46.447,44.225,41.779,39.163,36.43,33.633,30.823,28.046,25.343,22.75,20.294,17.995,15.869,13.922,12.156,10.569,9.154,7.901,6.798,5.832,4.99,4.258,3.624,3.077,2.604,2.197,1.847,1.547,1.29,1.07,0.883,0.725,0.591,0.478,0.385,0.307
16.837,19.088,21.499,24.058,26.747,29.541,32.413,35.328,38.247,41.126,43.919,46.574,49.041,51.268,53.208,54.814,56.048,56.877,57.277,57.236,56.75,55.829,54.492,52.769,50.699,48.329,45.713,42.906,39.967,36.954,33.921,30.919,27.993,25.18,22.512,20.011,17.693,15.567,13.634,11.893,10.336,8.953,7.732,6.658,5.719,4.899,4.185,3.566,3.029,2.564,2.162,1.816,1.518,1.262,1.044,0.858,0.701,0.568,0.458,0.366
18.08,20.477,23.044,25.77,28.634,31.614,34.68,37.795,40.92,44.008,47.008,49.869,52.535,54.951,57.066,58.829,60.198,61.136,61.619,61.629,61.163,60.229,58.847,57.047,54.872,52.37,49.598,46.616,43.486,40.271,37.028,33.813,30.674,27.652,24.78,22.084,19.58,17.278,15.181,13.287,11.588,10.074,8.732,7.548,6.508,5.596,4.798,4.102,3.496,2.969,2.511,2.114,1.771,1.476,1.223,1.007,0.824,0.669,0.539,0.431
19.283,21.814,24.525,27.403,30.429,33.579,36.822,40.122,43.436,46.717,49.911,52.964,55.818,58.414,60.697,62.612,64.115,65.165,65.733,65.802,65.366,64.432,63.019,61.159,58.896,56.281,53.373,50.235,46.935,43.536,40.102,36.692,33.356,30.138,27.075,24.194,21.512,19.041,16.785,14.741,12.902,11.257,9.794,8.499,7.354,6.347,5.461,4.685,4.005,3.411,2.893,2.442,2.05,1.712,1.421,1.172,0.96,0.78,0.629,0.504
20.428,23.079,25.918,28.931,32.101,35.401,38.802,42.266,45.75,49.204,52.574,55.803,58.829,61.592,64.032,66.093,67.726,68.887,69.545,69.68,69.284,68.363,66.936,65.035,62.705,59.999,56.979,53.71,50.263,46.705,43.103,39.518,36.005,32.61,29.372,26.319,23.472,20.841,18.433,16.244,14.269,12.496,10.912,9.503,8.254,7.148,6.172,5.311,4.554,3.889,3.306,2.797,2.354,1.969,1.637,1.351,1.108,0.902,0.728,0.583
21.497,24.253,27.202,30.331,33.622,37.051,40.587,44.191,47.82,51.425,54.948,58.331,61.512,64.425,67.011,69.208,70.965,72.236,72.987,73.194,72.849,71.956,70.533,68.613,66.24,63.469,60.364,56.992,53.426,49.737,45.993,42.259,38.593,35.042,31.648,28.441,25.441,22.664,20.112,17.787,15.68,13.781,12.079,10.557,9.201,7.995,6.925,5.977,5.139,4.4,3.75,3.179,2.679,2.245,1.869,1.545,1.268,1.033,0.835,0.669
22.476,25.317,28.356,31.579,34.969,38.501,42.145,45.864,49.612,53.34,56.992,60.507,63.819,66.866,69.581,71.903,73.778,75.156,76.001,76.288,76.006,75.156,73.757,71.841,69.451,66.644,63.484,60.04,56.386,52.596,48.741,44.887,41.094,37.412,33.883,30.54,27.406,24.494,21.811,19.356,17.124,15.105,13.285,11.652,10.189,8.882,7.716,6.679,5.757,4.94,4.219,3.583,3.025,2.538,2.116,1.751,1.438,1.173,0.948,0.76
23.348,26.256,29.363,32.656,36.119,39.728,43.453,47.257,51.096,54.92,58.673,62.293,65.715,68.874,71.702,74.138,76.121,77.604,78.546,78.919,78.711,77.922,76.568,74.68,72.302,69.489,66.305,62.823,59.116,55.258,51.324,47.38,43.488,39.7,36.061,32.603,29.35,26.319,23.516,20.942,18.592,16.456,14.523,12.779,11.21,9.801,8.539,7.409,6.402,5.505,4.71,4.006,3.388,2.846,2.375,1.967,1.617,1.319,1.067,0.856
24.101,27.054,30.206,33.546,37.056,40.714,44.49,48.35,52.25,56.141,59.967,63.667,67.175,70.425,73.35,75.885,77.97,79.554,80.594,81.061,80.94,80.228,78.941,77.108,74.77,71.983,68.811,65.324,61.598,57.707,53.727,49.724,45.763,41.896,38.169,34.617,31.265,28.129,25.219,22.535,20.073,17.827,15.784,13.931,12.256,10.745,9.385,8.162,7.067,6.088,5.217,4.444,3.763,3.164,2.643,2.191,1.802,1.471,1.19,0.955
24.721,27.699,30.874,34.235,37.765,41.444,45.245,49.131,53.063,56.992,60.863,64.616,68.187,71.508,74.512,77.134,79.313,80.996,82.137,82.706,82.685,82.069,80.872,79.119,76.851,74.122,70.995,67.539,63.828,59.939,55.945,51.916,47.914,43.994,40.203,36.577,33.142,29.916,26.909,24.125,21.559,19.207,17.057,15.098,13.319,11.705,10.246,8.93,7.745,6.683,5.735,4.891,4.145,3.489,2.916,2.419,1.991,1.625,1.316,1.056
25.199,28.182,31.357,34.714,38.24,41.914,45.71,49.595,53.531,57.47,61.36,65.142,68.753,72.127,75.195,77.894,80.16,81.939,83.186,83.866,83.958,83.457,82.372,80.726,78.558,75.919,72.87,69.478,65.817,61.962,57.987,53.959,49.944,45.996,42.162,38.48,34.978,31.675,28.583,25.706,23.042,20.588,18.334,16.271,14.387,12.672,11.114,9.703,8.429,7.283,6.256,5.341,4.53,3.816,3.19,2.648,2.18,1.78,1.442,1.158
25.529,28.495,31.649,34.981,38.477,42.121,45.887,49.745,53.659,57.583,61.469,65.258,68.89,72.299,75.42,78.186,80.535,82.412,83.769,84.569,84.79,84.423,83.472,81.96,79.92,77.402,74.462,71.167,67.587,63.797,59.868,55.87,51.865,47.91,44.053,40.331,36.775,33.406,30.236,27.272,24.516,21.963,19.607,17.44,15.454,13.637,11.98,10.474,9.11,7.879,6.775,5.788,4.912,4.139,3.462,2.874,2.366,1.933,1.565,1.257
25.704,28.636,31.748,35.033,38.48,42.07,45.784,49.592,53.461,57.35,61.211,64.989,68.626,72.059,75.221,78.049,80.48,82.457,83.931,84.864,85.228,85.013,84.22,82.866,80.983,78.613,75.812,72.642,69.173,65.474,61.617,57.671,53.697,49.753,45.886,42.137,38.538,35.109,31.868,28.822,25.974,23.324,20.868,18.598,16.508,14.59,12.834,11.233,9.779,8.465,7.282,6.225,5.284,4.454,3.726,3.093,2.547,2.081,1.685,1.353
25.722,28.603,31.657,34.877,38.254,41.773,45.414,49.154,52.961,56.797,60.617,64.371,68.002,71.449,74.648,77.536,80.05,82.132,83.732,84.81,85.335,85.292,84.678,83.506,81.804,79.609,76.972,73.954,70.618,67.033,63.269,59.392,55.465,51.544,47.679,43.911,40.273,36.79,33.479,30.352,27.415,24.668,22.11,19.737,17.543,15.522,13.668,11.972,10.429,9.032,7.773,6.645,5.642,4.756,3.979,3.303,2.719,2.221,1.798,1.444
25.585,28.399,31.379,34.519,37.811,41.243,44.799,48.456,52.187,55.958,59.728,63.448,67.067,70.524,73.759,76.708,79.31,81.506,83.244,84.481,85.183,85.33,84.917,83.949,82.45,80.453,78.003,75.156,71.974,68.521,64.864,61.069,57.199,53.309,49.452,45.668,41.993,38.456,35.075,31.865,28.835,25.989,23.328,20.85,18.551,16.427,14.474,12.684,11.053,9.573,8.239,7.044,5.98,5.039,4.215,3.498,2.88,2.351,1.903,1.527
25.295,28.031,30.925,33.972,37.168,40.502,43.961,47.526,51.173,54.873,58.586,62.271,65.875,69.344,72.618,75.636,78.334,80.655,82.544,83.955,84.851,85.208,85.014,84.271,82.995,81.214,78.969,76.31,73.295,69.985,66.445,62.74,58.931,55.075,51.224,47.423,43.71,40.114,36.659,33.362,30.235,27.286,24.517,21.931,19.525,17.298,15.244,13.361,11.642,10.082,8.675,7.414,6.292,5.301,4.432,3.676,3.025,2.469,1.997,1.602
24.859,27.506,30.305,33.252,36.343,39.572,42.929,46.397,49.958,53.584,57.243,60.893,64.487,67.974,71.296,74.391,77.198,79.657,81.713,83.315,84.422,85.006,85.05,84.548,83.511,81.962,79.935,77.475,74.636,71.475,68.056,64.442,60.693,56.867,53.019,49.195,45.435,41.773,38.235,34.844,31.614,28.555,25.675,22.976,20.461,18.127,15.974,13.997,12.192,10.554,9.076,7.753,6.575,5.536,4.626,3.835,3.153,2.572,2.08,1.668
24.285,26.837,29.534,32.375,35.358,38.48,41.733,45.105,48.581,52.138,55.746,59.369,62.963,66.478,69.859,73.045,75.976,78.589,80.828,82.637,83.974,84.802,85.098,84.852,84.068,82.761,80.96,78.705,76.045,73.035,69.735,66.207,62.512,58.709,54.854,50.996,47.179,43.44,39.81,36.314,32.971,29.796,26.797,23.982,21.353,18.912,16.658,14.588,12.698,10.984,9.439,8.056,6.827,5.743,4.794,3.971,3.263,2.66,2.149,1.722
